created_at,entry_id,field1,field2,field3,field4
2023-06-02 04:05:15,6742,1.2,0.094,1.176,27.83
2023-06-02 04:05:30,6743,1.184,0.098,1.15,27.56
2023-06-02 04:05:45,6744,1.169,0.084,1.298,27.78
2023-06-02 04:06:00,6745,1.181,0.063,1.068,27.72
2023-06-02 04:06:15,6746,1.187,0.079,1.168,27.63
2023-06-02 04:06:30,6747,1.191,0.108,1.248,27.7
2023-06-02 04:06:45,6748,1.204,0.11,1.111,27.9
2023-06-02 04:07:00,6749,1.174,0.095,1.143,27.53
2023-06-02 04:07:15,6750,1.187,0.099,1.154,27.69
2023-06-02 04:07:30,6751,1.182,0.115,1.213,27.55
2023-06-02 04:07:45,6752,1.177,0.096,1.12,27.53
2023-06-02 04:08:00,6753,1.177,0.088,1.257,27.57
2023-06-02 04:08:15,6754,1.183,0.089,1.272,27.33
2023-06-02 04:08:30,6755,1.173,0.105,1.227,27.61
2023-06-02 04:08:45,6756,1.193,0.088,1.206,27.39
2023-06-02 04:09:00,6757,1.178,0.108,1.198,27.34
2023-06-02 04:09:15,6758,1.195,0.092,1.18,27.85
2023-06-02 04:09:30,6759,1.202,0.087,1.189,27.8
2023-06-02 04:09:45,6760,1.184,0.082,1.127,27.64
2023-06-02 04:10:00,6761,1.203,0.115,1.037,27.56
2023-06-02 04:10:15,6762,1.191,0.093,1.224,27.74
2023-06-02 04:10:30,6763,1.191,0.107,1.152,27.52
2023-06-02 04:10:45,6764,1.193,0.063,1.162,27.72
2023-06-02 04:11:00,6765,1.2,0.105,1.206,27.69
2023-06-02 04:11:15,6766,1.17,0.07,1.275,27.71
2023-06-02 04:11:30,6767,1.194,0.125,1.177,27.55
2023-06-02 04:11:45,6768,1.185,0.128,1.199,27.49
2023-06-02 04:12:00,6769,1.187,0.123,1.228,27.64
2023-06-02 04:12:15,6770,1.172,0.05,1.114,27.59
2023-06-02 04:12:30,6771,1.178,0.071,1.209,27.61
2023-06-02 04:12:45,6772,1.198,0.1,1.241,27.55
2023-06-02 04:13:00,6773,1.205,0.126,1.194,27.74
2023-06-02 04:13:15,6774,1.178,0.113,1.137,27.4
2023-06-02 04:13:30,6775,1.176,0.051,1.241,27.98
2023-06-02 04:13:45,6776,1.189,0.085,1.199,27.35
2023-06-02 04:14:00,6777,1.161,0.087,1.144,27.64
2023-06-02 04:14:15,6778,1.198,0.089,1.233,27.71
2023-06-02 04:14:30,6779,1.179,0.084,1.152,27.27
2023-06-02 04:14:45,6780,1.175,0.076,1.179,27.44
2023-06-02 04:15:00,6781,1.212,0.089,1.154,27.57
2023-06-02 04:15:15,6782,1.184,0.108,1.177,27.24
2023-06-02 04:15:30,6783,1.182,0.104,1.183,27.58
2023-06-02 04:15:45,6784,1.17,0.064,1.096,27.59
2023-06-02 04:16:00,6785,1.182,0.078,1.152,27.8
2023-06-02 04:16:15,6786,1.181,0.06,1.234,27.7
2023-06-02 04:16:30,6787,1.199,0.071,1.21,27.44
2023-06-02 04:16:45,6788,1.196,0.067,1.232,27.71
2023-06-02 04:17:00,6789,1.185,0.105,1.232,27.34
2023-06-02 04:17:15,6790,1.164,0.099,1.103,27.7
2023-06-02 04:17:30,6791,1.187,0.108,1.186,27.56
2023-06-02 04:17:45,6792,1.207,0.122,1.237,27.46
2023-06-02 04:18:00,6793,1.196,0.11,1.259,27.5
2023-06-02 04:18:15,6794,1.166,0.127,1.246,27.57
2023-06-02 04:18:30,6795,1.196,0.082,1.304,27.74
2023-06-02 04:18:45,6796,1.162,0.072,1.271,27.7
2023-06-02 04:19:00,6797,1.193,0.083,1.203,27.59
2023-06-02 04:19:15,6798,1.185,0.09,1.217,27.55
2023-06-02 04:19:30,6799,1.181,0.079,1.123,27.68
2023-06-02 04:19:45,6800,1.178,0.096,1.078,27.52
2023-06-02 04:20:00,6801,1.189,0.119,1.212,27.37
2023-06-02 04:20:15,6802,1.194,0.106,1.197,27.75
2023-06-02 04:20:30,6803,1.193,0.054,1.232,27.36
2023-06-02 04:20:45,6804,1.185,0.063,1.222,27.3
2023-06-02 04:21:00,6805,1.196,0.127,1.299,27.3
2023-06-02 04:21:15,6806,1.17,0.115,1.22,27.23
2023-06-02 04:21:30,6807,1.184,0.071,1.212,27.53
2023-06-02 04:21:45,6808,1.2,0.082,1.057,27.4
2023-06-02 04:22:00,6809,1.183,0.091,1.245,27.61
2023-06-02 04:22:15,6810,1.176,0.072,1.238,27.14
2023-06-02 04:22:30,6811,1.206,0.108,1.216,27.41
2023-06-02 04:22:45,6812,1.206,0.089,1.232,27.5
2023-06-02 04:23:00,6813,1.175,0.07,1.084,27.22
2023-06-02 04:23:15,6814,1.179,0.11,1.166,27.48
2023-06-02 04:23:30,6815,1.18,0.074,1.157,27.46
2023-06-02 04:23:45,6816,1.188,0.087,1.14,27.29
2023-06-02 04:24:00,6817,1.189,0.113,1.235,27.34
2023-06-02 04:24:15,6818,1.169,0.103,1.217,27.38
2023-06-02 04:24:30,6819,1.19,0.14,1.197,27.6
2023-06-02 04:24:45,6820,1.198,0.094,1.2,27.35
2023-06-02 04:25:00,6821,1.2,0.104,1.26,27.58
2023-06-02 04:25:15,6822,1.202,0.076,1.065,27.44
2023-06-02 04:25:30,6823,1.193,0.067,1.316,27.67
2023-06-02 04:25:45,6824,1.164,0.089,1.173,27.55
2023-06-02 04:26:00,6825,1.186,0.105,1.102,27.36
2023-06-02 04:26:15,6826,1.178,0.098,1.171,27.7
2023-06-02 04:26:30,6827,1.188,0.108,1.169,27.76
2023-06-02 04:26:45,6828,1.193,0.099,1.189,27.63
2023-06-02 04:27:00,6829,1.198,0.123,1.254,27.52
2023-06-02 04:27:15,6830,1.206,0.096,1.275,27.31
2023-06-02 04:27:30,6831,1.192,0.1,1.202,27.41
2023-06-02 04:27:45,6832,1.179,0.095,1.185,27.45
2023-06-02 04:28:00,6833,1.197,0.108,1.13,27.37
2023-06-02 04:28:15,6834,1.196,0.125,1.154,27.28
2023-06-02 04:28:30,6835,1.19,0.105,1.195,27.59
2023-06-02 04:28:45,6836,1.184,0.077,1.196,27.41
2023-06-02 04:29:00,6837,1.207,0.055,1.094,27.71
2023-06-02 04:29:15,6838,1.206,0.11,1.141,27.4
2023-06-02 04:29:30,6839,1.189,0.094,1.17,27.54
2023-06-02 04:29:45,6840,1.196,0.097,1.073,27.22
2023-06-02 04:30:00,6841,1.19,0.123,1.241,27.54
2023-06-02 04:30:15,6842,1.209,0.084,1.255,27.59
2023-06-02 04:30:30,6843,1.191,0.09,1.061,27.45
2023-06-02 04:30:45,6844,1.163,0.069,1.196,27.65
2023-06-02 04:31:00,6845,1.18,0.101,1.145,27.35
2023-06-02 04:31:15,6846,1.182,0.119,1.334,27.39
2023-06-02 04:31:30,6847,1.206,0.106,1.199,27.58
2023-06-02 04:31:45,6848,1.18,0.088,1.274,27.7
2023-06-02 04:32:00,6849,1.178,0.051,1.145,27.65
2023-06-02 04:32:15,6850,1.185,0.072,1.271,27.42
2023-06-02 04:32:30,6851,1.208,0.099,1.209,27.22
2023-06-02 04:32:45,6852,1.191,0.104,1.164,27.23
2023-06-02 04:33:00,6853,1.195,0.106,1.241,27.42
2023-06-02 04:33:15,6854,1.202,0.105,1.214,27.29
2023-06-02 04:33:30,6855,1.208,0.126,1.182,27.33
2023-06-02 04:33:45,6856,1.19,0.091,1.161,27.71
2023-06-02 04:34:00,6857,1.194,0.136,1.238,27.7
2023-06-02 04:34:15,6858,1.191,0.089,1.099,27.42
2023-06-02 04:34:30,6859,1.153,0.121,1.22,27.48
2023-06-02 04:34:45,6860,1.195,0.084,1.216,27.45
2023-06-02 04:35:00,6861,1.17,0.095,1.277,27.41
2023-06-02 04:35:15,6862,1.199,0.086,1.184,27.37
2023-06-02 04:35:30,6863,1.204,0.095,1.205,27.26
2023-06-02 04:35:45,6864,1.177,0.101,1.072,27.69
2023-06-02 04:36:00,6865,1.202,0.106,1.207,27.51
2023-06-02 04:36:15,6866,1.191,0.087,1.236,27.23
2023-06-02 04:36:30,6867,1.165,0.108,1.132,27.13
2023-06-02 04:36:45,6868,1.19,0.11,1.082,27.19
2023-06-02 04:37:00,6869,1.206,0.102,1.227,27.49
2023-06-02 04:37:15,6870,1.177,0.093,1.141,27.2
2023-06-02 04:37:30,6871,1.174,0.09,1.227,27.4
2023-06-02 04:37:45,6872,1.183,0.115,1.273,27.58
2023-06-02 04:38:00,6873,1.195,0.105,1.245,27.27
2023-06-02 04:38:15,6874,1.174,0.138,1.121,27.35
2023-06-02 04:38:30,6875,1.195,0.075,1.321,27.4
2023-06-02 04:38:45,6876,1.194,0.079,1.177,27.48
2023-06-02 04:39:00,6877,1.176,0.119,1.138,27.39
2023-06-02 04:39:15,6878,1.18,0.105,1.104,27.37
2023-06-02 04:39:30,6879,1.171,0.093,1.215,27.24
2023-06-02 04:39:45,6880,1.192,0.131,1.211,27.15
2023-06-02 04:40:00,6881,1.205,0.101,1.237,27.43
2023-06-02 04:40:15,6882,1.198,0.07,1.306,27.29
2023-06-02 04:40:30,6883,1.202,0.134,1.292,27.28
2023-06-02 04:40:45,6884,1.178,0.101,1.262,27.27
2023-06-02 04:41:00,6885,1.175,0.092,1.184,27.32
2023-06-02 04:41:15,6886,1.178,0.09,1.199,27.36
2023-06-02 04:41:30,6887,1.195,0.121,1.225,27.45
2023-06-02 04:41:45,6888,1.189,0.084,1.201,27.6
2023-06-02 04:42:00,6889,1.191,0.073,1.212,27.46
2023-06-02 04:42:15,6890,1.207,0.117,1.187,27.57
2023-06-02 04:42:30,6891,1.2,0.1,1.246,27.35
2023-06-02 04:42:45,6892,1.199,0.07,1.139,27.42
2023-06-02 04:43:00,6893,1.172,0.111,1.202,27.5
2023-06-02 04:43:15,6894,1.19,0.089,1.259,27.36
2023-06-02 04:43:30,6895,1.187,0.093,1.228,27.43
2023-06-02 04:43:45,6896,1.199,0.083,1.151,27.51
2023-06-02 04:44:00,6897,1.161,0.118,1.148,26.99
2023-06-02 04:44:15,6898,1.204,0.057,1.138,27.43
2023-06-02 04:44:30,6899,1.167,0.064,1.251,27.31
2023-06-02 04:44:45,6900,1.175,0.118,1.15,27.38
2023-06-02 04:45:00,6901,1.191,0.082,1.198,26.96
2023-06-02 04:45:15,6902,1.187,0.092,1.179,27.08
2023-06-02 04:45:30,6903,1.195,0.094,1.279,27.51
2023-06-02 04:45:45,6904,1.191,0.06,1.306,27.42
2023-06-02 04:46:00,6905,1.175,0.092,1.183,27.24
2023-06-02 04:46:15,6906,1.174,0.101,1.204,27.4
2023-06-02 04:46:30,6907,1.198,0.09,1.163,27.47
2023-06-02 04:46:45,6908,1.187,0.132,1.201,27.32
2023-06-02 04:47:00,6909,1.192,0.083,1.197,27.4
2023-06-02 04:47:15,6910,1.203,0.104,1.196,27.8
2023-06-02 04:47:30,6911,1.178,0.083,1.246,27.5
2023-06-02 04:47:45,6912,1.191,0.081,1.227,27.36
2023-06-02 04:48:00,6913,1.182,0.082,1.139,27.5
2023-06-02 04:48:15,6914,1.198,0.088,1.18,27.38
2023-06-02 04:48:30,6915,1.195,0.066,1.091,27.2
2023-06-02 04:48:45,6916,1.198,0.084,1.109,27.43
2023-06-02 04:49:00,6917,1.208,0.124,1.151,27.42
2023-06-02 04:49:15,6918,1.182,0.073,1.26,27.52
2023-06-02 04:49:30,6919,1.177,0.083,1.123,27.15
2023-06-02 04:49:45,6920,1.169,0.068,1.186,27.03
2023-06-02 04:50:00,6921,1.176,0.099,1.183,27.26
2023-06-02 04:50:15,6922,1.192,0.097,1.174,27.25
2023-06-02 04:50:30,6923,1.177,0.083,1.21,27.67
2023-06-02 04:50:45,6924,1.188,0.062,1.069,27.59
2023-06-02 04:51:00,6925,1.201,0.097,1.136,27.4
2023-06-02 04:51:15,6926,1.184,0.1,1.27,27.52
2023-06-02 04:51:30,6927,1.208,0.127,1.067,27.24
2023-06-02 04:51:45,6928,1.219,0.095,1.193,27.42
2023-06-02 04:52:00,6929,1.212,0.086,1.028,27.53
2023-06-02 04:52:15,6930,1.202,0.114,1.159,27.09
2023-06-02 04:52:30,6931,1.188,0.092,1.189,27.13
2023-06-02 04:52:45,6932,1.199,0.09,1.108,27.27
2023-06-02 04:53:00,6933,1.186,0.099,1.262,27.56
2023-06-02 04:53:15,6934,1.195,0.099,1.14,27.46
2023-06-02 04:53:30,6935,1.192,0.122,1.092,27.11
2023-06-02 04:53:45,6936,1.187,0.113,1.128,27.32
2023-06-02 04:54:00,6937,1.158,0.085,1.244,27.16
2023-06-02 04:54:15,6938,1.183,0.066,1.152,27.15
2023-06-02 04:54:30,6939,1.17,0.094,1.246,27.18
2023-06-02 04:54:45,6940,1.211,0.073,1.157,27.5
2023-06-02 04:55:00,6941,1.193,0.076,1.217,27.26
2023-06-02 04:55:15,6942,1.203,0.129,1.152,27.34
2023-06-02 04:55:30,6943,1.193,0.075,1.107,27.29
2023-06-02 04:55:45,6944,1.198,0.083,1.273,27.18
2023-06-02 04:56:00,6945,1.173,0.064,1.23,27.23
2023-06-02 04:56:15,6946,1.197,0.111,1.164,27.48
2023-06-02 04:56:30,6947,1.184,0.063,1.183,27.26
2023-06-02 04:56:45,6948,1.181,0.1,1.267,27.39
2023-06-02 04:57:00,6949,1.196,0.119,1.279,27.1
2023-06-02 04:57:15,6950,1.17,0.125,1.167,27.03
2023-06-02 04:57:30,6951,1.212,0.14,1.214,27.59
2023-06-02 04:57:45,6952,1.196,0.106,1.17,27.25
2023-06-02 04:58:00,6953,1.178,0.089,1.195,27.28
2023-06-02 04:58:15,6954,1.19,0.101,1.27,27.09
2023-06-02 04:58:30,6955,1.203,0.091,1.136,27.42
2023-06-02 04:58:45,6956,1.182,0.079,1.177,27.21
2023-06-02 04:59:00,6957,1.182,0.079,1.155,27.44
2023-06-02 04:59:15,6958,1.204,0.106,1.179,27.23
2023-06-02 04:59:30,6959,1.189,0.093,1.11,27.3
2023-06-02 04:59:45,6960,1.173,0.086,1.183,27.06
2023-06-02 05:00:00,6961,1.18,0.125,1.203,27.44
2023-06-02 05:00:15,6962,1.18,0.111,1.244,27.06
2023-06-02 05:00:30,6963,1.18,0.091,1.109,27.35
2023-06-02 05:00:45,6964,1.199,0.111,1.099,27.08
2023-06-02 05:01:00,6965,1.208,0.11,1.17,27.39
2023-06-02 05:01:15,6966,1.201,0.111,1.255,27.15
2023-06-02 05:01:30,6967,1.202,0.08,1.132,27.14
2023-06-02 05:01:45,6968,1.203,0.122,1.182,27.23
2023-06-02 05:02:00,6969,1.185,0.085,1.196,27.27
2023-06-02 05:02:15,6970,1.192,0.102,1.335,27.13
2023-06-02 05:02:30,6971,1.208,0.095,1.093,27.08
2023-06-02 05:02:45,6972,1.2,0.114,1.169,27.27
2023-06-02 05:03:00,6973,1.175,0.071,1.251,27.35
2023-06-02 05:03:15,6974,1.176,0.078,1.255,27.27
2023-06-02 05:03:30,6975,1.187,0.089,1.089,27.23
2023-06-02 05:03:45,6976,1.175,0.094,1.22,27.58
2023-06-02 05:04:00,6977,1.181,0.092,1.217,27.22
2023-06-02 05:04:15,6978,1.189,0.076,1.182,27.5
2023-06-02 05:04:30,6979,1.194,0.088,1.28,27.05
2023-06-02 05:04:45,6980,1.199,0.083,1.198,27.35
2023-06-02 05:05:00,6981,1.177,0.092,1.097,27.31
2023-06-02 05:05:15,6982,1.179,0.086,1.076,27.11
2023-06-02 05:05:30,6983,1.197,0.122,1.238,27.42
2023-06-02 05:05:45,6984,1.167,0.076,1.277,27.23
2023-06-02 05:06:00,6985,1.184,0.087,1.116,27.06
2023-06-02 05:06:15,6986,1.187,0.105,1.191,27.36
2023-06-02 05:06:30,6987,1.173,0.104,1.164,27.27
2023-06-02 05:06:45,6988,1.196,0.087,1.152,27.04
2023-06-02 05:07:00,6989,1.181,0.066,1.247,27.3
2023-06-02 05:07:15,6990,1.204,0.092,1.168,27.41
2023-06-02 05:07:30,6991,1.173,0.103,1.271,27.34
2023-06-02 05:07:45,6992,1.177,0.109,1.212,27.17
2023-06-02 05:08:00,6993,1.19,0.11,1.151,27.23
2023-06-02 05:08:15,6994,1.198,0.096,1.24,27.13
2023-06-02 05:08:30,6995,1.189,0.058,1.182,27.02
2023-06-02 05:08:45,6996,1.183,0.057,1.177,27.33
2023-06-02 05:09:00,6997,1.189,0.084,1.127,27.24
2023-06-02 05:09:15,6998,1.193,0.082,1.222,27.0
2023-06-02 05:09:30,6999,1.187,0.092,1.246,27.24
2023-06-02 05:09:45,7000,1.202,0.081,1.22,27.16
2023-06-02 05:10:00,7001,1.193,0.098,1.229,27.35
2023-06-02 05:10:15,7002,1.197,0.117,1.125,27.02
2023-06-02 05:10:30,7003,1.181,0.085,1.179,27.22
2023-06-02 05:10:45,7004,1.205,0.107,1.162,27.45
2023-06-02 05:11:00,7005,1.206,0.094,1.147,27.11
2023-06-02 05:11:15,7006,1.183,0.092,1.208,27.13
2023-06-02 05:11:30,7007,1.194,0.111,1.098,27.37
2023-06-02 05:11:45,7008,1.186,0.127,1.087,26.94
2023-06-02 05:12:00,7009,1.194,0.095,1.187,27.11
2023-06-02 05:12:15,7010,1.175,0.087,1.261,27.1
2023-06-02 05:12:30,7011,1.195,0.111,1.176,27.15
2023-06-02 05:12:45,7012,1.199,0.083,1.172,27.2
2023-06-02 05:13:00,7013,1.201,0.057,1.292,27.18
2023-06-02 05:13:15,7014,1.201,0.075,1.189,27.14
2023-06-02 05:13:30,7015,1.182,0.075,1.186,27.38
2023-06-02 05:13:45,7016,1.179,0.079,1.153,27.44
2023-06-02 05:14:00,7017,1.172,0.088,1.265,27.15
2023-06-02 05:14:15,7018,1.174,0.078,1.188,26.99
2023-06-02 05:14:30,7019,1.185,0.065,1.142,27.27
2023-06-02 05:14:45,7020,1.199,0.121,1.158,26.92
2023-06-02 05:15:00,7021,1.189,0.067,1.269,26.75
2023-06-02 05:15:15,7022,1.21,0.128,1.21,27.17
2023-06-02 05:15:30,7023,1.218,0.083,1.29,27.5
2023-06-02 05:15:45,7024,1.19,0.082,1.164,27.55
2023-06-02 05:16:00,7025,1.186,0.098,1.215,27.13
2023-06-02 05:16:15,7026,1.204,0.114,1.189,27.06
2023-06-02 05:16:30,7027,1.193,0.11,1.239,27.06
2023-06-02 05:16:45,7028,1.202,0.107,1.264,27.12
2023-06-02 05:17:00,7029,1.174,0.1,1.179,27.01
2023-06-02 05:17:15,7030,1.189,0.111,1.238,27.25
2023-06-02 05:17:30,7031,1.187,0.09,1.192,27.13
2023-06-02 05:17:45,7032,1.183,0.061,1.138,27.22
2023-06-02 05:18:00,7033,1.184,0.115,1.305,26.87
2023-06-02 05:18:15,7034,1.184,0.102,1.218,27.24
2023-06-02 05:18:30,7035,1.209,0.097,1.169,27.22
2023-06-02 05:18:45,7036,1.195,0.097,1.118,27.1
2023-06-02 05:19:00,7037,1.178,0.078,1.177,27.13
2023-06-02 05:19:15,7038,1.191,0.105,1.209,26.75
2023-06-02 05:19:30,7039,1.169,0.104,1.128,27.16
2023-06-02 05:19:45,7040,1.18,0.137,1.127,27.02
2023-06-02 05:20:00,7041,1.204,0.06,1.209,27.41
2023-06-02 05:20:15,7042,1.187,0.094,1.206,27.17
2023-06-02 05:20:30,7043,1.203,0.097,1.078,27.2
2023-06-02 05:20:45,7044,1.166,0.08,1.189,27.25
2023-06-02 05:21:00,7045,1.191,0.08,1.199,27.23
2023-06-02 05:21:15,7046,1.177,0.1,1.18,27.5
2023-06-02 05:21:30,7047,1.195,0.135,1.17,27.27
2023-06-02 05:21:45,7048,1.198,0.105,1.164,26.93
2023-06-02 05:22:00,7049,1.181,0.1,1.242,27.01
2023-06-02 05:22:15,7050,1.185,0.084,1.189,27.12
2023-06-02 05:22:30,7051,1.2,0.074,1.253,26.63
2023-06-02 05:22:45,7052,1.212,0.082,1.227,27.09
2023-06-02 05:23:00,7053,1.201,0.104,1.136,27.1
2023-06-02 05:23:15,7054,1.205,0.101,1.215,26.95
2023-06-02 05:23:30,7055,1.184,0.068,1.061,26.75
2023-06-02 05:23:45,7056,1.214,0.076,1.075,27.12
2023-06-02 05:24:00,7057,1.208,0.098,1.226,27.13
2023-06-02 05:24:15,7058,1.205,0.093,1.167,27.0
2023-06-02 05:24:30,7059,1.184,0.092,1.188,26.94
2023-06-02 05:24:45,7060,1.191,0.101,1.135,27.16
2023-06-02 05:25:00,7061,1.176,0.105,1.13,27.21
2023-06-02 05:25:15,7062,1.218,0.104,1.264,27.05
2023-06-02 05:25:30,7063,1.181,0.104,1.219,27.06
2023-06-02 05:25:45,7064,1.181,0.11,1.161,27.02
2023-06-02 05:26:00,7065,1.197,0.104,1.159,27.38
2023-06-02 05:26:15,7066,1.203,0.092,1.238,27.1
2023-06-02 05:26:30,7067,1.182,0.091,1.234,27.07
2023-06-02 05:26:45,7068,1.202,0.123,1.2,26.92
2023-06-02 05:27:00,7069,1.191,0.101,1.158,27.12
2023-06-02 05:27:15,7070,1.211,0.097,1.201,27.07
2023-06-02 05:27:30,7071,1.182,0.096,1.228,26.96
2023-06-02 05:27:45,7072,1.194,0.073,1.222,27.04
2023-06-02 05:28:00,7073,1.188,0.069,1.161,27.36
2023-06-02 05:28:15,7074,1.199,0.071,1.231,26.89
2023-06-02 05:28:30,7075,1.2,0.084,1.225,27.13
2023-06-02 05:28:45,7076,1.183,0.133,1.278,27.1
2023-06-02 05:29:00,7077,1.208,0.11,1.139,26.98
2023-06-02 05:29:15,7078,1.201,0.101,1.139,27.11
2023-06-02 05:29:30,7079,1.189,0.107,1.204,26.95
2023-06-02 05:29:45,7080,1.186,0.077,1.168,26.8
2023-06-02 05:30:00,7081,1.195,0.097,1.21,27.06
2023-06-02 05:30:15,7082,1.197,0.083,1.163,27.21
2023-06-02 05:30:30,7083,1.195,0.1,1.345,27.01
2023-06-02 05:30:45,7084,1.171,0.107,1.204,27.1
2023-06-02 05:31:00,7085,1.185,0.089,1.131,27.11
2023-06-02 05:31:15,7086,1.183,0.07,1.218,27.1
2023-06-02 05:31:30,7087,1.185,0.087,1.129,26.91
2023-06-02 05:31:45,7088,1.179,0.063,1.206,27.12
2023-06-02 05:32:00,7089,1.188,0.075,1.14,27.1
2023-06-02 05:32:15,7090,1.203,0.087,1.096,27.16
2023-06-02 05:32:30,7091,1.18,0.09,1.125,27.0
2023-06-02 05:32:45,7092,1.208,0.106,1.225,27.07
2023-06-02 05:33:00,7093,1.178,0.123,1.138,26.98
2023-06-02 05:33:15,7094,1.194,0.094,1.198,26.91
2023-06-02 05:33:30,7095,1.186,0.079,1.212,27.0
2023-06-02 05:33:45,7096,1.184,0.095,1.113,26.99
2023-06-02 05:34:00,7097,1.193,0.119,1.192,26.86
2023-06-02 05:34:15,7098,1.19,0.086,1.165,26.94
2023-06-02 05:34:30,7099,1.21,0.083,1.074,26.79
2023-06-02 05:34:45,7100,1.188,0.094,1.2,27.05
2023-06-02 05:35:00,7101,1.214,0.112,1.196,27.0
2023-06-02 05:35:15,7102,1.198,0.112,1.247,26.84
2023-06-02 05:35:30,7103,1.195,0.109,1.179,26.88
2023-06-02 05:35:45,7104,1.174,0.056,1.176,27.15
2023-06-02 05:36:00,7105,1.173,0.094,1.212,27.3
2023-06-02 05:36:15,7106,1.198,0.085,1.187,26.9
2023-06-02 05:36:30,7107,1.184,0.076,1.176,27.04
2023-06-02 05:36:45,7108,1.182,0.099,1.159,27.07
2023-06-02 05:37:00,7109,1.188,0.099,1.169,27.02
2023-06-02 05:37:15,7110,1.179,0.135,1.265,26.92
2023-06-02 05:37:30,7111,1.203,0.117,1.184,26.87
2023-06-02 05:37:45,7112,1.2,0.115,1.134,27.04
2023-06-02 05:38:00,7113,1.209,0.083,1.118,26.62
2023-06-02 05:38:15,7114,1.188,0.046,1.159,26.99
2023-06-02 05:38:30,7115,1.197,0.1,1.166,26.84
2023-06-02 05:38:45,7116,1.206,0.068,1.208,26.93
2023-06-02 05:39:00,7117,1.188,0.078,1.135,26.96
2023-06-02 05:39:15,7118,1.193,0.072,1.19,26.82
2023-06-02 05:39:30,7119,1.196,0.071,1.292,27.09
2023-06-02 05:39:45,7120,1.215,0.104,1.138,27.1
2023-06-02 05:40:00,7121,1.203,0.087,1.187,26.83
2023-06-02 05:40:15,7122,1.184,0.062,1.177,27.06
2023-06-02 05:40:30,7123,1.184,0.124,1.19,27.04
2023-06-02 05:40:45,7124,1.189,0.106,1.106,27.01
2023-06-02 05:41:00,7125,1.161,0.103,1.199,27.02
2023-06-02 05:41:15,7126,1.201,0.109,1.206,26.87
2023-06-02 05:41:30,7127,1.19,0.096,1.233,26.71
2023-06-02 05:41:45,7128,1.195,0.086,1.232,27.2
2023-06-02 05:42:00,7129,1.197,0.065,1.16,26.75
2023-06-02 05:42:15,7130,1.171,0.074,1.211,27.18
2023-06-02 05:42:30,7131,1.185,0.102,1.183,26.8
2023-06-02 05:42:45,7132,1.18,0.08,1.132,27.05
2023-06-02 05:43:00,7133,1.188,0.125,1.248,26.81
2023-06-02 05:43:15,7134,1.18,0.114,1.222,27.01
2023-06-02 05:43:30,7135,1.205,0.1,1.24,27.02
2023-06-02 05:43:45,7136,1.186,0.092,1.162,27.18
2023-06-02 05:44:00,7137,1.188,0.081,1.271,26.99
2023-06-02 05:44:15,7138,1.208,0.116,1.214,27.13
2023-06-02 05:44:30,7139,1.206,0.111,1.086,27.11
2023-06-02 05:44:45,7140,1.184,0.099,1.08,26.98
2023-06-02 05:45:00,7141,1.186,0.08,1.211,27.22
2023-06-02 05:45:15,7142,1.182,0.097,1.236,26.99
2023-06-02 05:45:30,7143,1.192,0.11,1.199,27.37
2023-06-02 05:45:45,7144,1.208,0.1,1.286,27.07
2023-06-02 05:46:00,7145,1.183,0.101,1.183,26.89
2023-06-02 05:46:15,7146,1.189,0.091,1.133,27.22
2023-06-02 05:46:30,7147,1.18,0.126,1.219,26.73
2023-06-02 05:46:45,7148,1.204,0.117,1.258,26.84
2023-06-02 05:47:00,7149,1.193,0.066,1.232,27.01
2023-06-02 05:47:15,7150,1.192,0.092,1.182,26.98
2023-06-02 05:47:30,7151,1.202,0.106,1.143,26.88
2023-06-02 05:47:45,7152,1.209,0.109,1.112,26.97
2023-06-02 05:48:00,7153,1.186,0.111,1.14,26.82
2023-06-02 05:48:15,7154,1.2,0.118,1.248,26.89
2023-06-02 05:48:30,7155,1.187,0.101,1.147,26.99
2023-06-02 05:48:45,7156,1.187,0.057,1.105,26.74
2023-06-02 05:49:00,7157,1.21,0.1,1.126,27.1
2023-06-02 05:49:15,7158,1.204,0.135,1.316,26.76
2023-06-02 05:49:30,7159,1.218,0.089,1.136,26.97
2023-06-02 05:49:45,7160,1.193,0.091,1.208,27.03
2023-06-02 05:50:00,7161,1.201,0.105,1.203,27.05
2023-06-02 05:50:15,7162,1.191,0.075,1.103,26.92
2023-06-02 05:50:30,7163,1.196,0.119,1.247,27.2
2023-06-02 05:50:45,7164,1.213,0.079,1.108,26.99
2023-06-02 05:51:00,7165,1.202,0.099,1.116,26.96
2023-06-02 05:51:15,7166,1.195,0.126,1.074,26.87
2023-06-02 05:51:30,7167,1.193,0.113,1.202,26.93
2023-06-02 05:51:45,7168,1.18,0.111,1.18,27.05
2023-06-02 05:52:00,7169,1.195,0.139,1.315,26.97
2023-06-02 05:52:15,7170,1.206,0.091,1.093,27.04
2023-06-02 05:52:30,7171,1.184,0.101,1.237,26.88
2023-06-02 05:52:45,7172,1.18,0.106,1.273,26.8
2023-06-02 05:53:00,7173,1.221,0.105,1.268,26.97
2023-06-02 05:53:15,7174,1.17,0.088,1.114,26.98
2023-06-02 05:53:30,7175,1.195,0.105,1.276,26.94
2023-06-02 05:53:45,7176,1.19,0.119,1.203,26.69
2023-06-02 05:54:00,7177,1.196,0.094,1.187,26.76
